,Node ID,MESSAGE,merge
31,1.3382735644080333e+18,Covid-19 vaccine: Australia stops trials after volunteers develop antibodies for HIV - The Hindu BusinessLine https://t.co/gCMnyAkD43,"Distort, Dismay"
32,1.338273126858117e+18,"RT @kelbelle10: BREAKING: WH staff will be among the first getting Covid-19 vaccine.   Sure... that makes sense. The people who never wore a mask or did anything to help stop the spread, get it first.",Dismay
33,1.338267856245502e+18,I'm not getting no fucking COVID-19 vaccine &amp; i said just WTF I SAID.,Dismay
34,1.3382727165671465e+18,RT @Just1Journalist: Anybody who failed to wear a mask at #WhiteHouse events in the past 6 months SHOULD NOT be first to get the vaccine. h…,Dismay
35,1.338273201248473e+18,RT @HonorJustLoyal: Kizzmekia Corbett praised as key scientist behind COVID-19 vaccine https://t.co/XTnXuiMUUw,Explain
36,1.3382727711309783e+18,"RT @micket123: The woman pictured is Dr. Kizzmekia Corbett. She is the lead scientist for coronavirus vaccine research at the National Institute of Allergy and Infectious Diseases/National Institute of Health, where Dr. Fauci is the director. She helped Moderna develop its vaccine she’s only 34 https://t.co/hLNW3S9oCm","Engage, Excite"
37,1.338273281762181e+18,"@SenMarkKelly It is obscene and completely immoral in my judgement, that the reckless #WhiteHouse staff and Members of #Congress are bucking the line to get the #Pfizervaccine  as front line #healthcareworkers, dying by the dozen, have to wait.   #Covid19 #WearAMask","Dismay, Neutralize"
38,1.3382732430571192e+18,RT @DiseaseEcology: Who should be vaccinated next? 1st batch Pfizer/BioNTech vaccine is shipping &amp; will go to HCW + nursing homes as it sho…,Engage
39,1.3382734219401667e+18,RT @briciosegovia: Trump comparte un video grabado en el que anuncia que ya ha comenzado la distribución de la vacuna de @pfizer contra el…,1.3382734219401667e+18
40,1.3382730902251807e+18,"RT @gtconway3d: The vaccine requires a second dose, 21 to 28 days after the first. With 37 days left until they leave their jobs, this has…",1.3382730902251807e+18
41,1.338208069596164e+18,"Coronavirus vaccines ON THE WAY!   Trucks carrying the vaccine have left Pfizer’s facility near Kalamazoo, Michigan. FDA says they hope the first doses are doled out Monday.    https://t.co/qppGsSHHNh","Explain, Excite"
42,1.3382726257899848e+18,"RT @gtconway3d: The vaccine requires a second dose, 21 to 28 days after the first. With 37 days left until they leave their jobs, this has…",1.3382726257899848e+18
43,1.338272700045914e+18,Vaccines began shipping today. Science and scientists are to thank.,Explain
44,1.3382725605265285e+18,"RT @Fight4_America: 4 volunteers develop FACIAL PARALYSIS after taking Pfizer Covid-19 jab, prompting FDA to recommend ‘surveillance for cases’ — RT USA News https://t.co/c9ccDhGxjE #PrideFamily @PrideNews1  #Pfizervaccine","Explain, Distort, Neutralize"
45,1.338273096231424e+18,"RT @freep: Minutes ago, trucks filled with #coronavirus vaccines departed the @pfizer facility in Portage, Mich., headed for distribution centers and airports. Crowds who gathered outside the facility cheered the departing @FedEx and @UPS trucks. https://t.co/F29rcw6WcV https://t.co/ZsTG2h5vJI","Explain, Excite"
46,1.3382619360860692e+18,#Breaking: first truck with #coronavirus vaccine for U.S. about to roll out https://t.co/Rrp2FN24jO,Explain
47,1.3382732113441505e+18,RT @JJohnsonLaw: Meanwhile the Queen says she won’t jump in line.   Members of White House staff to get early access to coronavirus vaccine https://t.co/lfnG1XUd0p,"Distort, Dismay"
48,1.338273339857535e+18,"RT @riseupmelbourne: USA, The bizzare world we live in. Crowds have gathered outside the Vax centre in Michigan, cheering on the first shipments of the Covid19 Vax, a supposed cure, that won't stop you getting it, or spreading it. Still I'm the one labelled the Conspiracy Theorist  https://t.co/NOSOwne9Cj","Distort, Dismay, Neutralize"
49,1.3382729506429092e+18,RT @MariaTevesGonz: First trucks carrying the COVID-19 vaccine in the US have left the Pfizer facility  https://t.co/8bKxvye3ce,Explain
50,1.338273748693168e+18,"After two healthcare workers experienced allergic reactions to COVID-19 vaccines administered in the United Kingdom, many Americans asked what this means for them. https://t.co/YLAyKeGGGD",Explain
51,1.3382728135729684e+18,RT @CNNEE: Los primeros camiones de Pfizer con vacunas contra el coronavirus partieron el domingo de las instalaciones de la compañía. Se espera que lleguen a los 50 estados el lunes. https://t.co/rMvZUSFWXL,1.3382728135729684e+18
52,1.33827287667644e+18,"RT @gtconway3d: The vaccine requires a second dose, 21 to 28 days after the first. With 37 days left until they leave their jobs, this has…",1.33827287667644e+18
53,1.338272865100198e+18,Those who didn't believe it was real and didn't wear masks are getting the vaccine first.  The world becomes more upside down every damn day.,Dismay
54,1.3382734648771092e+18,"RT @MysterySolvent: Do you think high ranking government officials should be getting the Coronavirus vaccine before others, even though they refused to wear masks?","Dismay, Neutralize"
55,1.3382727775818179e+18,RT @american2084: ‍♂️Raise your hand if you are mad that White House Staffers will be among the first to get the Covid-19 vaccine.,Dismay
56,1.3382731050730168e+18,RT @JustTheNews: COVID-19 vaccine shipments start in the U.S. following emergency use order https://t.co/YDWPnseko9 #JustTheNews @alexnitzberg,Explain
57,1.338272517920678e+18,Will you be first or last in line for the COVID-19 vaccination? https://t.co/188lqvlvkg,Explain
58,1.338273160249086e+18,"RT @MichaelCoudrey: Many Democrat Governors want to mandate their populations to take a Covid-19 vaccine, a virus with a 99.7% survival rat…",1.338273160249086e+18
59,1.3378145733411512e+18,"I want to share my story with you; I think given my last post it is important. I am a participant in a Phase 3 clinical trial for a #COVIDVaccine. I did not make the decision lightly; I am a wife and a mom to two young kids. Admittedly, my husband was not happy! #COVID19 1/18","Engage, Explain, Build"
60,1.3382727242009354e+18,RT @lisastark351: The people in the White House who have not taken this pandemic seriously shouldn’t be offered the vaccine yet. They shoul…,Dismay
61,1.3382732157229588e+18,@realDonaldTrump Wait. Why do we need a vaccine for a virus that is a hoax? You told Fox News on 7/19 that patients “have the sniffles” &amp; like a miracle it just goes away. So why the fuck do we need a vaccine? I don’t get it? You said the virus would just go away.  https://t.co/snPEmYiNqF,Neutralize
62,1.3382733703166812e+18,RT @chipfranklin: White House staff gets early vaccine? I’m so mad I could spit. What about you?https://t.co/8fwHJn8oZT,Dismay
63,1.3382733724388188e+18,"RT @MichaelCoudrey: Many Democrat Governors want to mandate their populations to take a Covid-19 vaccine, a virus with a 99.7% survival rat…","Distort, Dismay"
64,1.338272759223382e+18,RT @american2084: ‍♂️Raise your hand if you are mad that White House Staffers will be among the first to get the Covid-19 vaccine.,"Dismay, Build"
65,1.3382735810678006e+18,"RT @chicagosmayor: This morning I joined @CapehartJ to talk about the equitable distribution of the COVID-19 vaccine and how Chicago is preparing.  Jonathan, thanks for having me on  #TheSundayShow debut and congrats!  https://t.co/UN0k3LeCZK","Explain, Back"
66,1.3382727361755914e+18,"RT @petemuntean: Breaking - UPS and FedEx trucks carrying the first U.S. shipment of coronavirus vaccine have left Pfizer’s facility near Kalamazoo, Michigan. https://t.co/Cf32ki9gCF",Explain
67,1.338266607429296e+18,"8 Coronavirus Vaccines are Heading Towards Production, Here’s Which Ones are Abortion-Free   https://t.co/q5A0flyMim https://t.co/fUDGbGKBaA","Explain, Build"
68,1.3382732365309665e+18,"RT @gtconway3d: The vaccine requires a second dose, 21 to 28 days after the first. With 37 days left until they leave their jobs, this has…",1.3382732365309665e+18
69,1.3382724954393846e+18,"Local lawmakers call on Cuomo, DOH to prioritize vaccines for EMS personnel.   ➡️ https://t.co/3lhIFDKOUq  #EMS #prioritize_vaccines #Covid-19 #ambulance_workers #healthcare #EMT https://t.co/Dhno9ib57W",Engage
70,1.338272537420198e+18,"Com primeiras remessas da Pfizer, EUA dão início à vacinação contra covid-19 https://t.co/Ndk2hTAffN",1.338272537420198e+18
71,1.3382732207645778e+18,RT @Cartabellotta: #lockdown in #Germania per #Natale è una strategia per arrivare al #vaccineday senza troppa pressione sui servizi sanitari  #VaccinoAntiCovid  #COVIDー19,1.3382732207645778e+18
72,1.3382736430219387e+18,"RT @iamCJbru: People an hour after taking the Covid ""Vaccine"" #CovidVaccines #COVID19 #COVIDSecondWave https://t.co/d46qp7I8Xv",1.3382736430219387e+18
73,1.3382628830173798e+18,Tomorrow the electoral college will affirm @JoeBiden’s victory and the first COVID-19 vaccinations will begin.,"Explain, Back"
74,1.338273223096537e+18,RT @TaisonBell: The Pfizer vaccine is now approved and will be distributed soon. Log in tomorrow for this very important discussion.,Explain
75,1.3382730608735314e+18,.There are no words.#vaccine #Covid #Pfizer #Pigs,"Dismay, Build"
76,1.3377493471910461e+18,The vaccine does not prevent you from getting coronavirus or prevent you from spreading it to other people. So tell me again why we would get a vaccine? https://t.co/lHJQ51Mf4p,Distort
77,1.3382726289985987e+18,RT @99freemind: Another French doctor expresses shock at the high incidence of adverse reactions to this COVID vaccine. https://t.co/VQC7K2ffnZ,Distort
78,1.3381762611689677e+18,"Capt. Houston Mills, UPS pilot &amp; U.S. Marines veteran, just flew the 1st U.S. COVID-19 vaccines to Worldport, our global ✈️ hub in Louisville, KY.  Tomorrow, we will deliver the vaccines across the country.  UPSers, you are saving lives. I am so proud of you. #DeliverWhatMatters https://t.co/MKqEiQp8q0","Explain, Excite"
79,1.3382725294006518e+18,RT @Ugly_Anna: Funny how the same people who tried to downplay the virus wants the vaccine first lol,Dismay
80,1.3382730138176143e+18,"RT @JenniferJJacobs: NEW: Trump, Pence and other top U.S. officials will be offered the newly-approved coronavirus vaccine starting tomorrow, sources say. Essential personnel in WH and certain officials in three branches of govt vaccinated within next 10 days.",Explain
81,1.338272512971395e+18,W.H. staffers to receive COVID-19 vaccine ahead of general public. Oh WAIT!  I thought Trump said the virus was a hoax. WTF?  Why do they need a vaccine  if it’s a hoax?,"Explain, Dismay"
82,1.3382729038806958e+18,"RT @gtconway3d: The vaccine requires a second dose, 21 to 28 days after the first. With 37 days left until they leave their jobs, this has…",1.3382729038806958e+18
83,1.338115462316626e+18,WATCH: The first COVID-19 vaccines for the U.S. were packed and shipped in trucks from the Pfizer plant in West Michigan this morning. https://t.co/tCE1z8O2Ov https://t.co/apGFRKwyTY,Explain
84,1.3382730601017426e+18,COVID-19 Vaccine,—
85,1.338272630038786e+18,"RT @SusanKLivio: N.J. will give first doses of COVID-19 vaccine Tuesday morning in Newark, Murphy says by ⁦@KellyHeyboer⁩ ⁦@TedShermanSL⁩  https://t.co/GGIQrl2wED https://t.co/sXPWqcgouK",Explain
86,1.3382728710519153e+18,Really?!? it is supposed to be a hoax according to them. So why get the vaccine... before health workers!,Dismay
87,1.3382725240529265e+18,"RT @agnesbinagwaho: #COVAX is a Solution for Equitable Global Distribution of #COVID19 Vaccines. It needs more support to succeed @JeremyFarrar #PeterPiot #Fauci #PaulFarmer @DrTedros @JNkengasong, remember since 25 years the fight of # PLWA for #ARVs and their right to live https://t.co/dKobuQQw3d","Engage, Build"
88,1.338273265308078e+18,"Only 5. The rest have all had it by now.  Mayor Bowser's office arranged the vaccine distribution with Kaiser Permanente, which will get its first doses of the COVID-19 vaccine by Sunday. https://t.co/cKnEWZ9GiF",Explain
89,1.3381246590915174e+18,The first trucks carrying a COVID-19 vaccine for widespread use in the U.S. have pulled out of a Michigan manufacturing facility. Shipments of the Pfizer vaccine will set in motion the biggest vaccination effort in American history. https://t.co/Bfp39mLb1g,Explain
90,1.338273333981352e+18,"RT @DogginTrump: These fucking SuperSpreaders, who are responsible for countless deaths, get the first vaccines  Pisses me off https://t.co…",Dismay
91,1.3382735912431452e+18,"RT @Reuters: The first shipments of COVID-19 vaccine left on trucks and planes early on Sunday, kicking off a historic effort to stop a surging pandemic https://t.co/RGflwBINHn https://t.co/Omx1pl0Rdp","Explain, Excite"
92,1.3382725816826798e+18,ALERT: Some in White House getting early access to COVID-19 vaccine - Global Pandemic News | #Coronavirus #COVID19 #Protests - https://t.co/0BaFPqQq7K https://t.co/ic0TWXzhKk,"Distort, Dismay, Neutralize"
93,1.3382730856912036e+18,RT @mel_faith1: Ten years from now we’ll see commercials that say ‘if you took the COVID-19 vaccine in 2020/2021 you may be entitled to compensation’,"Distort, Dismay"
94,1.338155703660245e+18,If u are considering #COVIDー19 #vaccine...  &amp; do some RESEARCH  https://t.co/DR0qESwDPy,"Distort, Dismay"
